"","id1","n_varieties","share_area_local","share_area_improved","xx2_xx3","xx2","per_hib_bush","per_hib_climbers","yield_pure_i_b","yield_pure_i_c","yield_pure_local_b","yield_pure_local_c","yield_pure_hib_b","yield_pure_hib_c","d","d8","d10","d11","d12","d13","d14","d15","d16","d17","d18","d19","d22","c4_1","c4_2","c4_3","c4_4","c4_5","c4_6","c4_7","bean_area","i_l_b_area","cor_c","area_irrigated_land","area_manure_land","area_compost_land","area_fertilizer_land","area_pesticide_land","bush","climber","area_no_title","area_own_title","area_renting","area_share_croping","renting","own_title","own_notitle","share_croping","share_area_imp_var","cor_c.1","mean_p_beans_year_2015","mean_p_maize_year_2015","mean_p_sorghum_year_2015","mean_p_sp_year_2015","hhid"
"2076","70520107020010_1",1,100,0,44.44444444,100,0,0,0,0,44.44444444,0,0,0,20,1,10,1,2,1,1,0,1,0,1,0,0,2,3,17,0,0,0,0,1800,180000,9000,0,9000,0,0,0,1,0,0,9000,0,0,0,1,0,0,0,9000,338.7632217,163.57414625,314.10879515,77.9926147,"70520107020010"
"2077","70520107020018_1",1,100,0,16.77739749,100,0,0,0,0,16.77739749,0,0,0,60,1,100,1,15,1,3,0,0,0,1,0,0,3,8,0,0,0,0,0,2980.2,298020,4967,0,4967,0,0,0,1,0,0,4967,0,0,0,1,0,0,0,4967,361.44058225,173.77440645,299.0738144,78.3294678,"70520107020018"
"2078","70521404020025_3",1,100,0,90.78014184,100,0,0,0,0,90.78014184,0,0,0,50,3,0,1,30,1,3,0,0,0,1,1,0,3,21,0,0,0,0,0,705,70500,1410,0,1410,1410,0,0,1,0,0,0,1410,0,1,0,0,0,0,1410,338.10549165,163.87168885,314.26475525,78.2205048,"70521404020025"
"2079","70521404020037_1",4,0,100.00000381,119.999999965,100.00000381,40,0,0,0,0,0,0,0,60,2,0,2,40,0,4,0,0,0,0,0,0,3,21,0,0,0,0,0,3000,150000.005715,5000,0,0,0,0,0,1,0,0,5000,0,0,0,1,0,0,50.000001905,5000,338.10549165,163.87168885,314.26475525,78.2205048,"70521404020037"
"2080","70521404020037_2",4,0,100.00000381,66.8343857778638,100.00000381,40,0,0,0,0,0,0,0,100,2,0,2,0,0,4,0,0,0,1,1,0,3,0,0,0,0,0,0,600,30000.001143,600,0,600,600,0,0,1,0,600,0,0,0,0,0,1,0,50.000001905,600,338.10549165,163.87168885,314.26475525,78.2205048,"70521404020037"
"2081","70521404020067_2",1,100,0,71.42857143,100,0,0,0,0,71.42857143,0,0,0,70,2,0,1,20,0,4,0,1,0,0,0,0,3,19,0,0,0,0,0,2100,210000,3000,0,0,0,0,0,1,0,0,0,0,3000,0,0,0,1,0,3000,338.05747985,163.91226575,314.2882309,78.2155685,"70521404020067"
"2082","71110202040002_1",1,100,0,22.59376412,100,0,0,0,0,22.59376412,0,0,0,75,5,75,1,0,0,4,0,1,0,1,0,0,2,3,21,0,0,0,0,3319.5,331950,4426,0,4426,0,0,0,1,0,0,4426,0,0,0,1,0,0,0,4426,452.7735596,310.35907745,366.46699525,84.2556305,"71110202040002"
"2083","71110202040002_2",1,100,0,291.3752914,100,0,0,0,0,291.3752914,0,0,0,90,5,0,1,70,0,4,0,0,0,0,0,0,3,21,0,0,0,0,0,257.4,25740,286,0,0,0,0,0,1,0,0,286,0,0,0,1,0,0,0,286,452.7735596,310.35907745,366.46699525,84.2556305,"71110202040002"
"2084","71110202040002_3",1,100,0,130.97025258037,100,0,0,0,0,130.97025258037,0,0,0,25,5,100,1,5,0,2,0,1,0,1,0,0,3,37,0,0,0,0,0,52.5,5250,210,0,210,0,0,0,1,0,0,0,210,0,1,0,0,0,0,210,452.7735596,310.35907745,366.46699525,84.2556305,"71110202040002"
"2085","71110202040002_4",1,0,100,170.0680272,100,0,0,0,170.0680272,0,0,0,0,70,5,70,1,5,0,2,0,1,0,1,0,0,3,8,0,0,0,0,0,147,14700,210,0,210,0,0,0,0,1,0,0,210,0,1,0,0,0,100,210,452.7735596,310.35907745,366.46699525,84.2556305,"71110202040002"
"2086","71110202040002_5",1,100,0,63.49206349,100,0,0,0,0,63.49206349,0,0,0,90,5,0,1,90,0,4,0,1,0,0,0,0,3,21,0,0,0,0,0,315,31500,350,0,0,0,0,0,1,0,350,0,0,0,0,0,1,0,0,350,452.7735596,310.35907745,366.46699525,84.2556305,"71110202040002"
"2087","71221003070024_1",4,75,25,28.5714285725,100,0,0,0,0,0,0,0,0,25,4,25,2,1,0,3,0,0,0,1,1,0,2,3,33,44,0,0,0,1050,52500,4200,0,4200,4200,0,0,0.5,0.5,0,4200,0,0,0,1,0,0,12.5,4200,387.0226593,215.18946075,292.70487975,116.3993759,"71221003070024"
"2088","71351001060034_1",1,100,0,16.66666667,100,0,0,0,0,0,16.66666667,0,0,30,3,80,1,20,0,2,0,0,0,0,0,0,3,44,0,0,0,0,0,180,18000,600,0,0,0,0,0,0,1,0,600,0,0,0,1,0,0,0,600,394.02755735,225.88301845,330.7647705,74.2542648,"71351001060034"
"2089","71351001060034_2",1,100,0,11.42857143,100,0,0,0,0,0,11.42857143,0,0,25,3,60,1,1,1,3,0,0,0,0,1,0,2,3,0,0,0,0,0,1750,175000,7000,0,0,7000,0,0,0,1,7000,0,0,0,0,0,1,0,0,7000,394.02755735,225.88301845,330.7647705,74.2542648,"71351001060034"
"2090","71420104010024_1",1,100,0,80.90614887,100,0,0,0,0,0,80.90614887,0,0,100,1,100,1,5,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,309,30900,309,0,309,309,0,0,0,1,0,309,0,0,0,1,0,0,0,309,417.16969295,173.6751251,364.1869049,91.0459747,"71420104010024"
"2091","71510302040006_2",9,30.00000191,70,31.4999999996666,100.00000191,0,0,0,0,0,0,0,0,100,2,99,3,30,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2000,66666.66794,2000,0,0,0,0,0,0.666666666666667,0.333333333333333,0,2000,0,0,0,1,0,0,23.3333333333333,2000,404.82536315,184.55625155,277.6188965,94.6806717,"71510302040006"
"2092","71560402030023_1",1,100,0,107.929462262086,100,0,0,0,0,0,107.929462262086,0,0,100,4,0,1,70,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,80,8000,80,0,0,0,0,0,0,1,0,80,0,0,0,1,0,0,0,80,293.4346924,183.9803162,292.8089981,85.8867569,"71560402030023"
"2093","71560402030023_3",1,0,100,58.4835297882735,100,0,0,58.4835297882735,0,0,0,0,0,50,4,0,1,180,0,4,0,0,0,0,0,0,3,33,0,0,0,0,0,30,3000,60,0,0,0,0,0,1,0,0,0,60,0,1,0,0,0,100,60,293.4346924,183.9803162,292.8089981,85.8867569,"71560402030023"
"2094","71560402030027_1",1,100,0,0,100,0,0,0,0,0,0,0,0,90,1,100,1,1,0,4,0,0,0,0,0,0,3,11,18,0,0,0,0,540,54000,600,0,0,0,0,0,1,0,0,600,0,0,0,1,0,0,0,600,273.1553192,178.02019885,276.78256225,97.2418976,"71560402030027"
"2095","72221003070014_3",1,0,100,63.29113924,100,0,0,63.29113924,0,0,0,0,0,60,4,70,1,2,0,3,1,0,0,1,0,0,2,3,0,0,0,0,0,237,23700,395,395,395,0,0,0,1,0,0,395,0,0,0,1,0,0,100,395,387.0226593,215.18946075,292.70487975,116.3993759,"72221003070014"
"2096","72221003070032_1",1,100,0,12.60504202,100,0,0,0,0,12.60504202,0,0,0,70,4,0,1,0,0,2,0,0,0,0,1,0,2,3,0,0,0,0,0,238,23800,340,0,0,340,0,0,1,0,0,340,0,0,0,1,0,0,0,340,386.8785858,215.11491395,292.6554718,116.1912537,"72221003070032"
"2097","72221003070032_2",1,0,100,23.52941176,100,0,0,23.52941176,0,0,0,0,0,100,4,100,1,60,0,4,0,0,0,0,1,0,3,0,0,0,0,0,0,510,51000,510,0,0,510,0,0,1,0,0,510,0,0,0,1,0,0,100,510,386.8785858,215.11491395,292.6554718,116.1912537,"72221003070032"
"2098","72260504060001_1",1,100,0,83.1977335287863,100,0,0,0,0,83.1977335287863,0,0,0,20,2,50,1,0,0,2,0,0,0,1,1,0,2,3,37,0,0,0,0,50,5000,250,0,250,250,0,0,1,0,0,250,0,0,0,1,0,0,0,250,398.9104919,233.54225155,312.4967041,83.7770996,"72260504060001"
"2099","72260504060001_2",1,100,0,22.98850575,100,0,0,0,0,22.98850575,0,0,0,87,2,100,1,6,0,3,0,0,0,1,1,0,3,44,0,0,0,0,0,2610,261000,3000,0,3000,3000,0,0,1,0,0,3000,0,0,0,1,0,0,0,3000,398.9104919,233.54225155,312.4967041,83.7770996,"72260504060001"
"2100","72260504060013_1",1,100,0,1.851851852,100,0,0,0,0,0,1.851851852,0,0,30,2,30,1,0,0,2,0,0,0,0,1,0,3,36,0,0,0,0,0,281.396026490066,28139.6026490066,937.986754966887,0,0,937.986754966887,0,0,0,1,937.986754966887,0,0,0,0,0,1,0,0,937.986754966887,394.31451415,232.85627745,312.32644655,80.5801697,"72260504060013"
"2101","72260504060015_3",9,93,7,20.0000000019,100,0,7,0,0,0,0,0,0,100,5,100,3,15,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,4000,133333.333333333,4000,0,4000,4000,0,0,0.333333333333333,0.666666666666667,0,4000,0,0,0,1,0,0,2.33333333333333,4000,394.31451415,232.85627745,312.32644655,80.5801697,"72260504060015"
"2102","72270502070010_1",4,40,60.00000381,105.639659826776,100.00000381,0,0,0,0,0,0,0,0,90,2,0,2,2,0,4,0,0,0,1,1,0,3,8,0,0,0,0,0,180,9000.0003429,200,0,200,200,0,0,0,1,0,200,0,0,0,1,0,0,30.000001905,200,415.3201904,245.16249085,315.6262207,81.1844254,"72270502070010"
"2103","72270502070010_2",4,40,60.00000381,105.639659826776,100.00000381,0,0,0,0,0,0,0,0,90,2,60,2,20,1,3,0,0,0,1,1,0,3,37,0,0,0,0,0,270,13500.00051435,300,0,300,300,0,0,0,1,0,300,0,0,0,1,0,0,30.000001905,300,415.3201904,245.16249085,315.6262207,81.1844254,"72270502070010"
"2104","72270502070017_1",4,100.00000191,0,41.6666666673888,100.00000191,0,0,0,0,0,0,0,0,60,1,0,2,5,0,3,0,1,0,1,1,0,3,8,0,0,0,0,0,720,36000.0006876,1200,0,1200,1200,0,0,0.5,0.5,0,1200,0,0,0,1,0,0,0,1200,414.66230775,246.90750885,314.5446167,83.0571671,"72270502070017"
"2105","72270502070037_1",1,100,0,133.3333333,100,0,0,0,0,0,133.3333333,0,0,100,3,0,1,5,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,300,30000,300,0,300,300,0,0,0,1,0,300,0,0,0,1,0,0,0,300,414.66230775,246.90750885,314.5446167,83.0571671,"72270502070037"
"2106","72270502070037_2",1,0,100,92.59259259,100,0,0,0,92.59259259,0,0,0,0,90,3,0,1,0,0,4,0,0,0,1,1,0,3,37,0,0,0,0,0,270,27000,300,0,300,300,0,0,0,1,0,0,300,0,1,0,0,0,100,300,414.66230775,246.90750885,314.5446167,83.0571671,"72270502070037"
"2107","72270502070037_3",1,100,0,88.88888889,100,0,0,0,0,0,88.88888889,0,0,75,3,0,1,1,0,4,0,0,0,1,1,0,3,8,0,0,0,0,0,450,45000,600,0,600,600,0,0,0,1,0,0,600,0,1,0,0,0,0,600,414.66230775,246.90750885,314.5446167,83.0571671,"72270502070037"
"2108","72351001060001_3",1,100,0,3.841536615,100,0,0,0,0,0,3.841536615,0,0,70,6,50,1,25,0,4,1,1,0,1,0,0,3,37,0,0,0,0,0,4165,416500,5950,5950,5950,0,0,0,0,1,0,5950,0,0,0,1,0,0,0,5950,371.91004945,220.84832765,330.6591339,75.1397247,"72351001060001"
"2109","72351001060001_4",1,100,0,8.333333333,100,0,0,0,0,0,8.333333333,0,0,40,6,40,1,15,0,2,1,1,0,1,0,0,2,3,0,0,0,0,0,1920,192000,4800,4800,4800,0,0,0,0,1,0,4800,0,0,0,1,0,0,0,4800,371.91004945,220.84832765,330.6591339,75.1397247,"72351001060001"
"2110","72351001060001_5",1,100,0,10.66666667,100,0,0,0,0,0,10.66666667,0,0,100,6,60,1,8,0,2,1,0,0,1,0,0,3,0,0,0,0,0,0,750,75000,750,750,750,0,0,0,0,1,0,750,0,0,0,1,0,0,0,750,371.91004945,220.84832765,330.6591339,75.1397247,"72351001060001"
"2111","72351001060001_6",1,100,0,53.33333333,100,0,0,0,0,0,53.33333333,0,0,100,6,100,1,0,0,3,1,0,0,1,0,0,3,0,0,0,0,0,0,150,15000,150,150,150,0,0,0,0,1,0,150,0,0,0,1,0,0,0,150,371.91004945,220.84832765,330.6591339,75.1397247,"72351001060001"
"2112","72351001060015_1",1,100,0,27.27272727,100,0,0,0,0,0,27.27272727,0,0,100,3,100,1,0,0,4,0,0,0,1,1,0,3,0,0,0,0,0,0,110,11000,110,0,110,110,0,0,0,1,0,110,0,0,0,1,0,0,0,110,371.91004945,220.84832765,330.6591339,75.1397247,"72351001060015"
"2113","72351001060015_2",1,100,0,100,100,0,0,0,0,0,100,0,0,100,3,100,1,0,0,4,0,0,0,1,1,0,3,0,0,0,0,0,0,50,5000,50,0,50,50,0,0,0,1,0,50,0,0,0,1,0,0,0,50,371.91004945,220.84832765,330.6591339,75.1397247,"72351001060015"
"2114","72351001060015_3",1,100,0,45.45454545,100,0,0,0,0,0,45.45454545,0,0,100,3,100,1,25,0,3,0,1,0,1,0,0,3,0,0,0,0,0,0,110,11000,110,0,110,0,0,0,0,1,0,110,0,0,0,1,0,0,0,110,371.91004945,220.84832765,330.6591339,75.1397247,"72351001060015"
"2115","72351001060020_1",4,100,0,11.1111111109,100,0,0,0,0,0,0,0,0,30,1,40,2,1,0,1,0,0,0,0,1,0,2,3,0,0,0,0,0,630,31500,2100,0,0,2100,0,0,0,1,2100,0,0,0,0,0,1,0,0,2100,394.02755735,225.88301845,330.7647705,74.2542648,"72351001060020"
"2116","72351001060031_2",1,100,0,14,100,0,0,0,0,0,14,0,0,25,8,25,1,1,0,2,0,0,0,1,1,0,2,3,8,37,0,0,0,500,50000,2000,0,2000,2000,0,0,0,1,0,2000,0,0,0,1,0,0,0,2000,394.02755735,225.88301845,330.7647705,74.2542648,"72351001060031"
"2117","72420104010005_1",1,0,100,222.2222222,100,0,0,0,222.2222222,0,0,0,0,75,3,100,1,2,1,3,0,0,1,1,1,0,3,19,0,0,0,0,0,225,22500,300,0,300,300,300,0,0,1,0,300,0,0,0,1,0,0,100,300,416.9504547,173.7718544,363.7535248,90.5283737,"72420104010005"
"2118","72420104010005_2",1,0,100,166.6666667,100,0,0,0,166.6666667,0,0,0,0,100,3,0,1,2,1,3,0,0,1,1,1,0,3,0,0,0,0,0,0,300,30000,300,0,300,300,300,0,0,1,0,300,0,0,0,1,0,0,100,300,416.9504547,173.7718544,363.7535248,90.5283737,"72420104010005"
"2119","72420104010014_2",1,0,100,16.66666667,100,0,0,0,16.66666667,0,0,0,0,100,2,100,1,5,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,900,90000,900,0,900,900,0,0,0,1,0,900,0,0,0,1,0,0,100,900,416.9504547,173.7718544,363.7535248,90.5283737,"72420104010014"
"2120","72420104010021_1",4,0,100,239.999999975,100,0,25,0,0,0,0,0,0,100,3,0,2,10,1,3,0,1,1,1,1,0,3,0,0,0,0,0,0,300,15000,300,0,300,300,300,0,0,1,0,300,0,0,0,1,0,0,50,300,416.9504547,173.7718544,363.7535248,90.5283737,"72420104010021"
"2121","72421101040007_3",1,0,100,103.547043124225,100,0,0,0,103.547043124225,0,0,0,0,100,3,100,1,10,0,4,0,0,0,1,1,0,3,0,0,0,0,0,0,75,7500,75,0,75,75,0,0,0,1,0,75,0,0,0,1,0,0,100,75,454.52493285,183.4620514,408.4394684,100.1951828,"72421101040007"
"2122","72421101040009_1",1,100,0,50,100,0,0,0,0,0,50,0,0,100,3,100,1,5,0,4,0,0,1,1,1,0,3,0,0,0,0,0,0,5000,5e+05,5000,0,5000,5000,5000,0,0,1,0,5000,0,0,0,1,0,0,0,5000,454.3812714,183.7483292,408.2066498,100.1507187,"72421101040009"
"2123","72421101040009_2",1,100,0,109.789868544758,100,0,0,0,0,0,109.789868544758,0,0,100,3,0,1,30,0,3,0,0,1,1,1,0,3,0,0,0,0,0,0,300,30000,300,0,300,300,300,0,0,1,0,300,0,0,0,1,0,0,0,300,454.3812714,183.7483292,408.2066498,100.1507187,"72421101040009"
"2124","72421101040020_1",1,100,0,87.87346221,100,0,0,0,0,0,87.87346221,0,0,100,2,100,1,30,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,569,56900,569,0,569,569,0,0,0,1,0,569,0,0,0,1,0,0,0,569,454.3812714,183.7483292,408.2066498,100.1507187,"72421101040020"
"2125","72421101040025_1",1,0,100,103.547043124225,100,0,0,0,103.547043124225,0,0,0,0,100,2,100,1,0,0,4,0,0,0,1,1,0,3,0,0,0,0,0,0,80,8000,80,0,80,80,0,0,0,1,0,80,0,0,0,1,0,0,100,80,454.3812714,183.7483292,408.2066498,100.1507187,"72421101040025"
"2126","72421101040025_2",1,0,100,103.547043124225,100,0,0,0,103.547043124225,0,0,0,0,25,2,0,1,3,0,4,0,0,0,1,1,0,3,8,0,0,0,0,0,37.5,3750,150,0,150,150,0,0,0,1,0,150,0,0,0,1,0,0,100,150,454.3812714,183.7483292,408.2066498,100.1507187,"72421101040025"
"2127","72421101040027_1",1,100,0,25.7997936,100,0,0,0,0,0,25.7997936,0,0,60,3,0,1,1,0,1,0,0,1,1,1,0,3,19,37,0,0,0,0,1938,193800,3230,0,3230,3230,3230,0,0,1,0,3230,0,0,0,1,0,0,0,3230,454.5466461,183.9259567,408.17651365,99.7116089,"72421101040027"
"2128","72560402030002_1",1,100,0,44.44444444,100,0,0,0,0,44.44444444,0,0,0,60,3,0,1,0,0,3,0,0,0,1,1,0,2,3,0,0,0,0,0,450,45000,750,0,750,750,0,0,1,0,0,750,0,0,0,1,0,0,0,750,317.1356354,187.6601944,300.2537842,99.7390366,"72560402030002"
"2129","72560402030002_2",1,0,100,26.66666667,100,100,0,0,0,0,0,26.66666667,0,100,3,100,1,15,1,2,0,0,0,1,1,0,3,0,0,0,0,0,0,1500,150000,1500,0,1500,1500,0,0,1,0,0,1500,0,0,0,1,0,0,100,1500,317.1356354,187.6601944,300.2537842,99.7390366,"72560402030002"
"2130","72560402030015_2",1,0,100,58.4835297882735,100,0,0,58.4835297882735,0,0,0,0,0,90,6,0,1,1,0,4,0,1,0,0,0,1,3,21,0,0,0,0,0,234,23400,260,0,0,0,0,260,1,0,0,0,260,0,1,0,0,0,100,260,293.4346924,183.9803162,292.8089981,85.8867569,"72560402030015"
"2131","72560402030015_6",1,0,100,58.4835297882735,100,0,0,58.4835297882735,0,0,0,0,0,45,6,60,1,0,0,4,0,0,0,1,0,0,2,3,11,0,0,0,0,56.7,5670,126,0,126,0,0,0,1,0,0,126,0,0,0,1,0,0,100,126,293.4346924,183.9803162,292.8089981,85.8867569,"72560402030015"
"2132","72560402030041_2",1,100,0,185.1851852,100,0,0,0,0,0,185.1851852,0,0,90,4,0,1,5,0,4,0,0,0,0,1,0,2,3,0,0,0,0,0,540,54000,600,0,0,600,0,0,0,1,0,0,600,0,1,0,0,0,0,600,293.4346924,183.9803162,292.8089981,85.8867569,"72560402030041"
"2133","72560402030041_3",1,0,100,41.66666667,100,0,0,41.66666667,0,0,0,0,0,100,4,100,1,30,0,4,0,0,0,0,1,0,3,0,0,0,0,0,0,1200,120000,1200,0,0,1200,0,0,1,0,1200,0,0,0,0,0,1,0,100,1200,293.4346924,183.9803162,292.8089981,85.8867569,"72560402030041"
"2134","72560402030044_1",4,78.94737244,21.05263138,28.2127239430189,100.00000382,0,21.05263138,0,0,0,0,0,0,75,3,100,2,12,1,3,0,0,0,1,1,0,2,3,0,0,0,0,0,1772.25,88612.5033849975,2363,0,2363,2363,0,0,0,1,0,2363,0,0,0,1,0,0,10.52631569,2363,273.1553192,178.02019885,276.78256225,97.2418976,"72560402030044"
"2135","72560402030044_3",4,78.94737244,21.05263138,57.2082379869641,100.00000382,0,21.05263138,0,0,0,0,0,0,100,3,100,2,1,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,874,43700.00166934,874,0,874,874,0,0,0,1,0,874,0,0,0,1,0,0,10.52631569,874,273.1553192,178.02019885,276.78256225,97.2418976,"72560402030044"
"2136","73110202040008_1",1,100,0,133.3333333,100,0,0,0,0,133.3333333,0,0,0,50,3,80,1,0,0,3,0,1,0,0,0,0,2,3,21,0,0,0,0,450,45000,900,0,0,0,0,0,1,0,0,900,0,0,0,1,0,0,0,900,452.5550079,310.55802155,366.4558258,84.3023987,"73110202040008"
"2137","73110202040008_2",1,100,0,130.97025258037,100,0,0,0,0,130.97025258037,0,0,0,80,3,80,1,8,0,2,0,0,0,0,0,0,3,21,0,0,0,0,0,64,6400,80,0,0,0,0,0,1,0,0,0,80,0,1,0,0,0,0,80,452.5550079,310.55802155,366.4558258,84.3023987,"73110202040008"
"2138","73110202040008_3",1,100,0,130.97025258037,100,0,0,0,0,130.97025258037,0,0,0,80,3,80,1,2,0,3,0,0,0,0,0,0,3,21,0,0,0,0,0,80,8000,100,0,0,0,0,0,1,0,0,100,0,0,0,1,0,0,0,100,452.5550079,310.55802155,366.4558258,84.3023987,"73110202040008"
"2139","73221003070001_4",1,0,100,27.38975623,100,0,0,27.38975623,0,0,0,0,0,60,6,70,1,10,0,3,1,1,0,1,0,1,2,3,0,0,0,0,0,730.2,73020,1217,1217,1217,0,0,1217,1,0,0,1217,0,0,0,1,0,0,100,1217,387.0226593,215.18946075,292.70487975,116.3993759,"73221003070001"
"2140","73221003070001_5",1,100,0,83.1977335287863,100,0,0,0,0,83.1977335287863,0,0,0,35,6,0,1,25,0,2,1,1,0,1,0,1,3,11,33,0,0,0,0,128.8,12880,368,368,368,0,0,368,1,0,0,368,0,0,0,1,0,0,0,368,387.0226593,215.18946075,292.70487975,116.3993759,"73221003070001"
"2141","73221003070001_6",1,100,0,83.1977335287863,100,0,0,0,0,83.1977335287863,0,0,0,20,6,40,1,15,0,2,1,1,0,1,0,1,2,3,33,0,0,0,0,214,21400,1070,1070,1070,0,0,1070,1,0,0,1070,0,0,0,1,0,0,0,1070,387.0226593,215.18946075,292.70487975,116.3993759,"73221003070001"
"2142","73221003070008_1",1,100,0,16.66666667,100,0,0,0,0,16.66666667,0,0,0,100,8,30,1,6,0,3,1,1,1,1,0,0,3,0,0,0,0,0,0,600,60000,600,600,600,0,600,0,1,0,600,0,0,0,0,0,1,0,0,600,387.0226593,215.18946075,292.70487975,116.3993759,"73221003070008"
"2143","73221003070008_2",1,100,0,16.66666667,100,0,0,0,0,16.66666667,0,0,0,100,8,70,1,5,0,2,1,1,1,1,0,0,3,0,0,0,0,0,0,600,60000,600,600,600,0,600,0,1,0,600,0,0,0,0,0,1,0,0,600,387.0226593,215.18946075,292.70487975,116.3993759,"73221003070008"
"2144","73221003070008_3",1,100,0,16.66666667,100,0,0,0,0,16.66666667,0,0,0,100,8,65,1,5,0,2,1,1,1,1,0,0,3,0,0,0,0,0,0,600,60000,600,600,600,0,600,0,1,0,600,0,0,0,0,0,1,0,0,600,387.0226593,215.18946075,292.70487975,116.3993759,"73221003070008"
"2145","73221003070018_1",1,100,0,166.6666667,100,0,0,0,0,166.6666667,0,0,0,100,3,100,1,0,1,4,0,0,0,0,1,0,3,0,0,0,0,0,0,300,30000,300,0,0,300,0,0,1,0,0,300,0,0,0,1,0,0,0,300,386.93078615,215.21897125,292.83649445,116.3575592,"73221003070018"
"2146","73221003070029_1",1,100,0,61.91950464,100,0,0,0,0,61.91950464,0,0,0,95,3,0,1,0,0,4,0,0,0,0,1,0,2,3,0,0,0,0,0,242.25,24225,255,0,0,255,0,0,1,0,0,255,0,0,0,1,0,0,0,255,387.0226593,215.18946075,292.70487975,116.3993759,"73221003070029"
"2147","73221003070029_2",1,100,0,50,100,0,0,0,0,50,0,0,0,100,3,0,1,30,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,300,30000,300,0,0,300,0,0,1,0,0,300,0,0,0,1,0,0,0,300,387.0226593,215.18946075,292.70487975,116.3993759,"73221003070029"
"2148","73260504060011_3",1,0,100,50,100,0,0,0,50,0,0,0,0,60,4,60,1,3,0,3,0,0,0,1,1,0,2,3,0,0,0,0,0,300,30000,500,0,500,500,0,0,0,1,500,0,0,0,0,0,1,0,100,500,398.9104919,233.54225155,312.4967041,83.7770996,"73260504060011"
"2149","73260504060011_4",1,100,0,44.44444444,100,0,0,0,0,0,44.44444444,0,0,100,4,100,1,3,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,450,45000,450,0,450,450,0,0,0,1,450,0,0,0,0,0,1,0,0,450,398.9104919,233.54225155,312.4967041,83.7770996,"73260504060011"
"2150","73260504060012_1",1,0,100,20.74074074,100,0,100,0,0,0,0,0,20.74074074,50,3,0,1,1,0,3,0,0,0,0,0,0,2,3,0,0,0,0,0,337.5,33750,675,0,0,0,0,0,0,1,0,675,0,0,0,1,0,0,100,675,398.9104919,233.54225155,312.4967041,83.7770996,"73260504060012"
"2151","73260504060024_1",1,0,100,60,100,0,100,0,0,0,0,0,60,100,2,100,1,60,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,500,50000,500,0,500,500,0,0,0,1,0,500,0,0,0,1,0,0,100,500,398.81385805,233.4337387,312.36328125,83.7411652,"73260504060024"
"2152","73260504060024_2",1,0,100,37.5,100,0,100,0,0,0,0,0,37.5,100,2,100,1,10,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,800,80000,800,0,800,800,0,0,0,1,0,800,0,0,0,1,0,0,100,800,398.81385805,233.4337387,312.36328125,83.7411652,"73260504060024"
"2153","73270502070004_1",1,0,100,10.76923077,100,100,0,0,0,0,0,10.76923077,0,50,4,50,1,0,0,3,0,0,0,1,1,0,2,3,0,0,0,0,0,3250,325000,6500,0,6500,6500,0,0,1,0,0,6500,0,0,0,1,0,0,100,6500,414.66230775,246.90750885,314.5446167,83.0571671,"73270502070004"
"2154","73270502070004_2",1,100,0,83.1977335287863,100,0,0,0,0,83.1977335287863,0,0,0,30,4,50,1,2,0,3,0,0,0,1,1,0,2,3,8,0,0,0,0,60,6000,200,0,200,200,0,0,1,0,0,200,0,0,0,1,0,0,0,200,414.66230775,246.90750885,314.5446167,83.0571671,"73270502070004"
"2155","73270502070004_3",1,100,0,196.0784314,100,0,0,0,0,196.0784314,0,0,0,85,4,0,1,10,1,2,0,0,0,1,1,0,3,37,0,0,0,0,0,127.5,12750,150,0,150,150,0,0,1,0,0,0,150,0,1,0,0,0,0,150,414.66230775,246.90750885,314.5446167,83.0571671,"73270502070004"
"2156","73270502070019_3",1,100,0,5,100,0,0,0,0,5,0,0,0,50,3,50,1,150,0,1,0,1,0,1,0,0,3,8,0,0,0,0,0,600,60000,1200,0,1200,0,0,0,1,0,0,1200,0,0,0,1,0,0,0,1200,414.4287872,246.773674,314.45742035,83.0521545,"73270502070019"
"2157","73270502070021_1",1,100,0,93.75,100,0,0,0,0,0,93.75,0,0,100,3,0,1,0,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,16,1600,16,0,16,0,0,0,0,1,0,16,0,0,0,1,0,0,0,16,414.4287872,246.773674,314.45742035,83.0521545,"73270502070021"
"2158","73270502070037_1",4,0,100,18.774534904,100,80,20,0,0,0,0,0,0,62,2,50,2,0,0,3,0,0,0,1,1,0,2,3,4,6,7,37,0,2929.5,146475,4725,0,4725,4725,0,0,0.5,0.5,0,4725,0,0,0,1,0,0,50,4725,414.66230775,246.90750885,314.5446167,83.0571671,"73270502070037"
